idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 70797,Hardys Stamp,Australien,187 ml,"13,5 %",36:-
0,Nr 82426,Yalumba,Australien,750 ml,"14,5 %",141:-
0,Nr 86252,The Stump Jump,Australien,750 ml,"14,5 %",111:-
0,Nr 16476,McPherson,Australien,750 ml,"14,5 %",101:-
0,Nr 53470,Wynns Michael,Australien,750 ml,14 %,751:-
0,Nr 53679,Schild Estate,Australien,750 ml,"14,5 %",359:-
0,Nr 53773,Bass Phillip,Australien,750 ml,"13,5 %",701:-
0,Nr 94386,Faraway Tree of McLaren Vale Grenache,Australien,750 ml,"14,5 %",301:-
0,Nr 54303,The Barry Bros,Australien,750 ml,13 %,181:-
0,Nr 54567,Wolf Blass,Australien,750 ml,"14,5 %",601:-
0,Nr 51490,8 Rows,Australien,750 ml,"13,5 %",151:-
0,Nr 52005,The Bonsai Vine,Australien,750 ml,"14,5 %",181:-
0,Nr 75398,Schild Estate,Australien,750 ml,"14,5 %",201:-
0,Nr 70455,Efferus,Australien,750 ml,"13,8 %",481:-
0,Nr 4642,Yellow Tail,Australien,750 ml,"13,5 %",91:-
0,Nr 55916,Woodlands,Australien,750 ml,"13,5 %",1 002:-
0,Nr 56144,Pooley,Australien,750 ml,"13,4 %",501:-
0,Nr 78066,Ruggabellus,Australien,750 ml,"13,2 %",481:-
0,Nr 70508,The Surrey,Australien,750 ml,13 %,371:-
0,Nr 50537,The Opportunist,Australien,750 ml,"14,5 %",171:-
0,Nr 50587,Gorgeous,Australien,750 ml,"14,5 %",151:-
0,Nr 75470,Mitolo,Australien,750 ml,"14,5 %",301:-
0,Nr 6251,Fox Creek,Australien,750 ml,"14,5 %",154:-
0,Nr 70683,Bonsai,Australien,750 ml,"15,5 %",244:-
