idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 93336,Château de Camensac,Frankrike,750 ml,"13,5 %",299:-
0,Nr 92423,Château l'Evangile,Frankrike,750 ml,15 %,2 789:-
0,Nr 92095,La Folle Noire d'Ambat,Frankrike,750 ml,"13,5 %",135:-
0,Nr 94592,Maréchal Savigny Les Beaune,Frankrike,750 ml,13 %,359:-
0,Nr 92842,Pothiers La Chapelle,Frankrike,750 ml,13 %,219:-
0,Nr 90481,Moulin-à-Vent,Frankrike,750 ml,"13,5 %",211:-
0,Nr 94939,Grangeneuve,Frankrike,750 ml,"14,5 %",189:-
0,Nr 92320,Château Latour,Frankrike,750 ml,13 %,6 895:-
0,Nr 92977,Les Forts de Latour,Frankrike,750 ml,"13,5 %",2 895:-
0,Nr 90157,Ch Ausone,Frankrike,750 ml,13 %,7 599:-
0,Nr 94271,Les Caillerets Ancienne Cuvée Carnot Domaine,Frankrike,750 ml,"13,5 %",729:-
0,Nr 94866,Domaine François Raquillet,Frankrike,750 ml,"14,5 %",319:-
0,Nr 93798,Gevrey-Chambertin,Frankrike,750 ml,"14,5 %",1 429:-
0,Nr 93726,Chambertin Grand Cru,Frankrike,750 ml,14 %,4 799:-
0,Nr 92487,Pavillon Rouge du Château Margaux,Frankrike,750 ml,14 %,2 389:-
0,Nr 94122,Château Pétrus,Frankrike,750 ml,15 %,34 500:-
0,Nr 94998,Château des Jacques,Frankrike,375 ml,"14,5 %",146:-
0,Nr 94999,Connétable Talbot,Frankrike,750 ml,"13,5 %",399:-
0,Nr 90200,Ermitage Ex Voto Rouge,Frankrike,750 ml,14 %,3 195:-
0,Nr 93725,Echezeaux Grand cru,Frankrike,750 ml,14 %,4 999:-
0,Nr 92021,Nuits St. Georges 1er Cru,Frankrike,750 ml,"13,5 %",949:-
0,Nr 93012,Guigal Saint Joseph,Frankrike,750 ml,"14,5 %",469:-
0,Nr 90650,Chambertin Grand Cru,Frankrike,750 ml,13 %,4 879:-
0,Nr 93456,Château Lyonnat,Frankrike,750 ml,"13,5 %",179:-
