idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 6305,Perlage,Italien,750 ml,12 %,97:-
0,Nr 92881,Wittmann,Tyskland,750 ml,"12,5 %",271:-
0,Nr 94950,Soalheiro,Portugal,750 ml,"12,5 %",191:-
0,Nr 2159,Aquarella,Spanien,750 ml,13 %,81:-
0,Nr 79394,Von Winning Win Win,Tyskland,750 ml,12 %,141:-
0,Nr 78765,The Grapesmith Mediterraneo,Sydafrika,750 ml,13 %,201:-
0,Nr 2135,Albert Schoech,Frankrike,750 ml,"12,5 %",101:-
0,Nr 6237,Chablis Premier Cru,Frankrike,750 ml,13 %,277:-
0,Nr 93364,Mildiani,Georgien,750 ml,"12,5 %",181:-
0,Nr 5648,Chassagne-Montrachet,Frankrike,750 ml,"13,5 %",630:-
0,Nr 76610,François Martenot,Frankrike,750 ml,"11,5 %",161:-
0,Nr 94005,Stella Bella Chardonnay,Australien,750 ml,13 %,181:-
0,Nr 74613,Bourgogne Chardonnay,Frankrike,750 ml,13 %,121:-
0,Nr 2713,Sangre de Toro,Spanien,750 ml,"10,5 %",81:-
