idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 56798,Ultimate Provence,Frankrike,750 ml,"12,5 %",181:-
0,Nr 2202,Costa Gran Reserva,Chile,750 ml,"12,5 %",59:-
0,Nr 79568,Blossom Hill,USA,750 ml,"10,5 %",70:-
0,Nr 72462,Le Village du Sud,Frankrike,750 ml,13 %,77:-
0,Nr 72175,Bodvár,Frankrike,750 ml,"12,5 %",161:-
0,Nr 72462,Le Village du Sud,Frankrike,750 ml,13 %,77:-
0,Nr 56384,Soalheiro,Portugal,750 ml,"11,5 %",151:-
0,Nr 56796,Macanita,Portugal,750 ml,"12,5 %",181:-
0,Nr 2248,Albia,Italien,750 ml,13 %,131:-
0,Nr 71496,La Campagne,Frankrike,750 ml,12 %,81:-
0,Nr 73034,Le Havre de Paix,Frankrike,750 ml,12 %,89:-
0,Nr 57569,Casal Garcia,Portugal,750 ml,"9,5 %",49:-
0,Nr 72115,Minuty,Frankrike,750 ml,13 %,161:-
0,Nr 78937,Simpsons,Storbritannien,750 ml,"12,5 %",230:-
0,Nr 51101,La Petite,Frankrike,750 ml,"12,5 %",61:-
0,Nr 4668,Sancerre Rosé,Frankrike,750 ml,13 %,151:-
0,Nr 74148,Gustave Lorentz,Frankrike,750 ml,13 %,148:-
0,Nr 78352,French Beaches,Frankrike,750 ml,"12,5 %",171:-
0,Nr 71509,Baracchi,Italien,750 ml,"12,5 %",298:-
0,Nr 71457,Memòries Biniagual,Spanien,750 ml,"12,5 %",229:-
0,Nr 78758,Feggites,Grekland,750 ml,"12,5 %",128:-
0,Nr 74865,Avantis,Grekland,750 ml,13 %,199:-
0,Nr 70720,Peplo Rosé,Grekland,750 ml,13 %,240:-
0,Nr 71220,Cuvée Madame,Frankrike,3000 ml,13 %,844:-
0,Nr 52836,Thulon,Frankrike,750 ml,"12,5 %",150:-
0,Nr 53406,Bodegas Aizpurua,Spanien,750 ml,11 %,201:-
0,Nr 54831,Drostdy-Hof,Sydafrika,750 ml,11 %,69:-
0,Nr 74407,Kanonkop,Sydafrika,750 ml,14 %,101:-
0,Nr 75463,Reuilly Rosé,Frankrike,750 ml,13 %,191:-
0,Nr 77119,Dr von Bassermann-Jordan,Tyskland,750 ml,12 %,177:-
0,Nr 71238,Ktimatselepos,Grekland,750 ml,"12,5 %",129:-
0,Nr 71369,Monrose,Italien,750 ml,13 %,209:-
0,Nr 58911,DAOU,USA,750 ml,"13,5 %",289:-
0,Nr 59326,Poesia Etna Rosé,Italien,750 ml,13 %,190:-
0,Nr 59721,X-Berg,Tyskland,750 ml,"11,5 %",175:-
0,Nr 56293,Pink Punk,Serbien,750 ml,14 %,157:-
0,Nr 83243,Château de Parenchère,Frankrike,750 ml,14 %,121:-
0,Nr 57249,Vale da Vida,Portugal,750 ml,12 %,101:-
0,Nr 57346,Risky Business,Australien,750 ml,13 %,190:-
0,Nr 57402,Shiluh Verdo,Turkiet,750 ml,13 %,166:-
0,Nr 57417,Cuvée des Annibals,Frankrike,750 ml,13 %,141:-
0,Nr 57554,Englar,Italien,750 ml,"12,5 %",280:-
0,Nr 57747,Proprietà Sperino,Italien,750 ml,"12,5 %",201:-
0,Nr 57754,Marius,Frankrike,750 ml,13 %,111:-
0,Nr 57800,Mingorra,Portugal,750 ml,"12,5 %",117:-
0,Nr 51560,MiP Classic Rosé,Frankrike,750 ml,"12,5 %",181:-
0,Nr 51695,Château Cibon,Frankrike,1500 ml,14 %,1 002:-
0,Nr 51703,Whispering Angel,Frankrike,750 ml,13 %,221:-
0,Nr 52265,Rosato,Italien,750 ml,12 %,141:-
0,Nr 52586,Château de Parenchère,Frankrike,750 ml,"12,5 %",121:-
0,Nr 52794,Château de Pibarnon,Frankrike,750 ml,"13,5 %",401:-
0,Nr 74253,Cuvée des Vignettes,Frankrike,1500 ml,"13,5 %",702:-
0,Nr 72077,Weingut Münzberg,Tyskland,750 ml,12 %,151:-
0,Nr 78770,Mazzei,Italien,750 ml,13 %,151:-
0,Nr 73298,Reichsrat von Buhl,Tyskland,750 ml,12 %,151:-
0,Nr 90306,By.Ott,Frankrike,1500 ml,13 %,402:-
0,Nr 55761,DFR,Rumänien,750 ml,14 %,173:-
0,Nr 56143,Triennes,Frankrike,375 ml,"12,5 %",83:-
0,Nr 79531,Les Petites Jamelles,Frankrike,750 ml,12 %,91:-
0,Nr 78181,Banfi,Italien,750 ml,12 %,151:-
0,Nr 70899,Domaine des Tourelles,Libanon,750 ml,"12,5 %",170:-
0,Nr 72774,Poison Rose,Frankrike,750 ml,"12,5 %",131:-
0,Nr 71576,Montrose,Frankrike,1500 ml,12 %,232:-
0,Nr 71598,La Carlina,Italien,750 ml,"12,5 %",190:-
0,Nr 2755,Marqués de Cáceres,Spanien,375 ml,"13,5 %",56:-
0,Nr 70788,La Vieille Ferme,Frankrike,750 ml,13 %,107:-
0,Nr 74010,Laurent Miquel,Frankrike,750 ml,"12,5 %",121:-
0,Nr 75262,Aguilares,Spanien,750 ml,14 %,160:-
0,Nr 2590,M de Minuty,Frankrike,1500 ml,13 %,342:-
0,Nr 71457,Memòries Biniagual,Spanien,750 ml,"12,5 %",229:-
0,Nr 78758,Feggites,Grekland,750 ml,"12,5 %",128:-
0,Nr 74865,Avantis,Grekland,750 ml,13 %,199:-
0,Nr 70720,Peplo Rosé,Grekland,750 ml,13 %,240:-
0,Nr 71220,Cuvée Madame,Frankrike,3000 ml,13 %,844:-
0,Nr 71456,The Per Gessle Selection,Frankrike,750 ml,13 %,107:-
0,Nr 70419,Gérard Bertrand,Frankrike,1500 ml,"12,5 %",228:-
0,Nr 72820,Domaine Horgelus,Frankrike,750 ml,12 %,118:-
0,Nr 75844,Haedus,Frankrike,750 ml,"12,5 %",139:-
0,Nr 75106,Torres,Spanien,750 ml,"12,5 %",121:-
0,Nr 72475,Pure,Frankrike,750 ml,"12,5 %",201:-
0,Nr 76141,AIX,Frankrike,3000 ml,13 %,995:-
0,Nr 72810,Gris Grey,Frankrike,750 ml,"11,5 %",91:-
0,Nr 70356,Van Ardi,Armenien,750 ml,"12,5 %",141:-
0,Nr 71220,Cuvée Madame,Frankrike,1500 ml,13 %,292:-
0,Nr 2563,Cigarra Gran Passo,Portugal,750 ml,"12,5 %",62:-
0,Nr 77052,Emotion,Frankrike,750 ml,"12,5 %",151:-
0,Nr 57498,Fattoria Moretto Sbiadí,Italien,750 ml,12 %,161:-
0,Nr 57720,Ramón Bilbao,Spanien,750 ml,"12,5 %",131:-
0,Nr 77007,Bleu de Mer,Frankrike,750 ml,"12,5 %",190:-
0,Nr 59450,Chateau Peychaud,Frankrike,750 ml,"12,5 %",140:-
0,Nr 59660,Domaine De La Chaise,Frankrike,750 ml,"12,5 %",110:-
0,Nr 76942,Grand Mayne,Frankrike,750 ml,13 %,116:-
0,Nr 56491,Château Gigery,Frankrike,750 ml,13 %,151:-
0,Nr 56599,Rings,Tyskland,750 ml,"11,5 %",151:-
0,Nr 56704,Floreale,Italien,750 ml,"12,5 %",129:-
0,Nr 57018,Château Galoupet,Frankrike,750 ml,14 %,551:-
0,Nr 57052,Berne Inspiration,Frankrike,1500 ml,"12,5 %",341:-
0,Nr 50512,Freixenet,Italien,750 ml,"11,5 %",101:-
0,Nr 50860,No T'ho Diré,Spanien,750 ml,14 %,250:-
0,Nr 51427,Izadi,Spanien,750 ml,"14,5 %",141:-
0,Nr 51454,Rosé Première de Figuiere,Frankrike,750 ml,13 %,237:-
0,Nr 51673,Avantis Grace,Grekland,750 ml,13 %,199:-
0,Nr 51826,Planeta,Italien,750 ml,"12,5 %",121:-
