snapdate,name,art_nr,country,volume,alc_vol,price,type
2023-09-08,Ferrari,76293,Italy,750.0,12.5,199,Mousserande
2023-09-08,Amalia Brut,72863,Greece,750.0,12,185,Mousserande
2023-09-08,Le Contesse,70563,Italy,750.0,11,129,Mousserande
2023-09-08,Cremant de Bourgogne,83762,France,750.0,12,161,Mousserande
2023-09-08,Franschhoek Cellar,50449,South Africa,750.0,12.5,149,Mousserande
2023-09-08,Born,50327,Spain,750.0,11.5,159,Mousserande
2023-09-08,Giró Ribot,51551,Spain,750.0,11.5,129,Mousserande
2023-09-08,Delias,52133,Italy,750.0,11,119,Mousserande
2023-09-08,Delias,51329,Italy,750.0,11.5,139,Mousserande
2023-09-08,Isottèo,53332,Italy,750.0,11,199,Mousserande
2023-09-08,Patritti,52127,Australia,750.0,13.5,139,Mousserande
2023-09-08,StoneCastle,50228,Kosovo,750.0,11.5,145,Mousserande
2023-09-08,Cava Dama,52082,Spain,750.0,11.5,129,Mousserande
2023-09-08,Lisa 1503,51491,Italy,750.0,11,119,Mousserande
2023-09-08,Aretey,76056,Spain,750.0,11.5,115,Mousserande
2023-09-08,Freixenet ICE,76968,Spain,750.0,11.5,139,Mousserande
2023-09-08,Xènius,54674,Spain,750.0,12,115,Mousserande
2023-09-08,Faustino,85284,Spain,750.0,11.5,119,Mousserande
2023-09-08,Frey-Sohler,53739,France,750.0,12,169,Mousserande
2023-09-08,Pousio,54426,Portugal,750.0,12,188,Mousserande
2023-09-08,Borgo Fulvia,55337,Italy,750.0,11.5,99,Mousserande
2023-09-08,Graham Beck,53158,South Africa,750.0,12,179,Mousserande
2023-09-08,Stringhetta,56273,Italy,750.0,11.5,145,Mousserande
2023-09-08,Stringhetta,51515,Italy,750.0,11.5,145,Mousserande
2023-09-08,Roger Goulart,59056,Spain,750.0,12,177,Mousserande
2023-09-08,Grand Bellot,59107,France,750.0,12,139,Mousserande
2023-09-08,Crémant de Bourgogne,84299,France,750.0,12,169,Mousserande
2023-09-08,Natten,59112,Italy,750.0,11,178,Mousserande
2023-09-08,Murganheira,59204,Portugal,750.0,12.5,187,Mousserande
2023-09-08,Terra di Fuoco Pet Nat,59368,Italy,750.0,13,199,Mousserande
2023-09-08,Ortrugo dei Colli,59379,Italy,750.0,11,158,Mousserande
2023-09-08,Prosecco,59417,Italy,750.0,11,149,Mousserande
2023-09-08,Mulderbosch Cap Classique Brut,53325,South Africa,750.0,12,189,Mousserande
2023-09-08,Il Baffone,50538,Italy,750.0,12.5,176,Mousserande
2023-09-08,Don Luciano,55343,Spain,750.0,11,67,Mousserande
2023-09-08,Casorzo Spumante,76087,Italy,750.0,7,140,Mousserande
2023-09-08,Bodvar,58752,France,750.0,12,189,Mousserande
2023-09-08,POSE,58829,Italy,750.0,11.5,79,Mousserande
2023-09-08,Marqués de Cáceres,58935,Spain,750.0,11.5,139,Mousserande
2023-09-08,Prosecco Extra Dry,51609,Italy,750.0,11,157,Mousserande
2023-09-08,FossaMala Ribolla Gialla,51612,Italy,750.0,12,177,Mousserande
2023-09-08,Serena,51704,Italy,750.0,11,109,Mousserande
2023-09-08,Antech,51729,France,750.0,12,189,Mousserande
2023-09-08,Chandon,51832,Argentina,187.0,11.5,48.10,Mousserande
2023-09-08,Lombardini,51992,Italy,750.0,11,180,Mousserande
2023-09-08,Perelada Cava,52048,Spain,750.0,11.5,149,Mousserande
2023-09-08,Akakies,52044,Greece,750.0,12,135,Mousserande
2023-09-08,Cielo Prosecco,52239,Italy,750.0,11,79,Mousserande
2023-09-08,Cava celler BallBe,52303,Spain,750.0,11.5,149,Mousserande
2023-09-08,Abbazia Prosecco,52319,Italy,750.0,11,109,Mousserande
2023-09-08,Bockholmen,52594,Italy,750.0,11.5,139,Mousserande
2023-09-08,Lidköping,52610,Italy,750.0,11,129,Mousserande
2023-09-08,Raza,90474,Portugal,750.0,12.5,169,Mousserande
2023-09-08,Blumond,52657,Italy,750.0,7,99,Mousserande
2023-09-08,JönköpingBubblet,52680,Spain,750.0,11.5,159,Mousserande
2023-09-08,Batard Langelier,52930,France,750.0,12,199,Mousserande
2023-09-08,Cava Monasterio de Veruela,58565,Spain,750.0,11.5,155,Mousserande
2023-09-08,Bianca Vigna,50688,Italy,750.0,11.5,169,Mousserande
2023-09-08,19 Crimes,58887,Australia,750.0,12,129,Mousserande
2023-09-08,La Gioiosa,59933,Italy,750.0,11,145,Mousserande
2023-09-08,La Gioiosa,59934,Italy,750.0,11,149,Mousserande
2023-09-08,La Dama,59967,Spain,750.0,11.5,129,Mousserande
2023-09-08,Dibon,59968,Spain,750.0,11.5,129,Mousserande
2023-09-08,Serenello,50096,Italy,750.0,11,129,Mousserande
2023-09-08,Familia Oliveda,58201,Spain,750.0,11.5,165,Mousserande
2023-09-08,Villa Conchi,58221,Spain,750.0,11.5,169,Mousserande
2023-09-08,Familia Oliveda,58223,Spain,750.0,11.5,194,Mousserande
2023-09-08,Contro Tempo,58225,Italy,750.0,11.5,174,Mousserande
2023-09-08,Luigi di Grasso,58233,Italy,750.0,12.5,199,Mousserande
2023-09-08,Goldeck Grüner Veltliner,7763,Austria,750.0,12,109,Mousserande
2023-09-08,Nadal,58389,Spain,750.0,12,178,Mousserande
2023-09-08,Krone,57359,South Africa,750.0,12,129,Mousserande
2023-09-08,Nuviana,57468,Spain,750.0,11.5,89,Mousserande
2023-09-08,555,57883,Italy,750.0,12,169,Mousserande
2023-09-08,Villa Conchi,81501,Spain,750.0,11.5,139,Mousserande
2023-09-08,Batllori,58105,Spain,750.0,11.5,199,Mousserande
2023-09-08,Fruktstereo,34609,Sweden,750.0,5.5,142.90,Mousserande
2023-09-08,Duc De Foix,78858,Spain,750.0,12,188,Mousserande
2023-09-08,Casteller,78446,Spain,750.0,12,143,Mousserande
2023-09-08,Pico Maccario Barbera,78200,Italy,750.0,13,198,Mousserande
2023-09-08,Link,79483,Italy,750.0,12,159,Mousserande
2023-09-08,Rovellats,70469,Spain,750.0,11.5,199,Mousserande
2023-09-08,Antech,71731,France,750.0,12,189,Mousserande
2023-09-08,Bortolotti,75103,Italy,750.0,11.5,178,Mousserande
2023-09-08,Love Spirit,74702,Portugal,750.0,12,149,Mousserande
2023-09-08,Casa Canevel Prosecco,75170,Italy,750.0,11,175,Mousserande
2023-09-08,Bulles de Lisennes,73784,France,750.0,12,199,Mousserande
2023-09-08,Spritz,75930,Italy,750.0,6.8,111,Mousserande
2023-09-08,Bortolotti,72481,Italy,750.0,11.5,194,Mousserande
2023-09-08,8 Cento,78341,Italy,750.0,11,125,Mousserande
2023-09-08,Pignoletto 1925,74658,Italy,750.0,11,170,Mousserande
2023-09-08,Vernissage,7950,Romania,750.0,12.5,89,Mousserande
2023-09-08,François Martenot,79264,France,750.0,12.5,147,Mousserande
2023-09-08,Sovjet Sparkling Wine,81610,Belarus,750.0,12,120,Mousserande
2023-09-08,Bandamatina,54570,Italy,750.0,11.5,147,Mousserande
2023-09-08,Cava Roy,54571,Spain,750.0,12,198,Mousserande
2023-09-08,Paul Cheneau,54651,Spain,750.0,12,119,Mousserande
2023-09-08,Ponte Rosso,54659,Italy,750.0,12,183,Mousserande
2023-09-08,San Salvatore,54661,Italy,750.0,11.5,183,Mousserande
2023-09-08,Voilette Rosé,54662,Italy,750.0,11.5,158,Mousserande
2023-09-08,Bortolotti,54677,Italy,750.0,11.5,170,Mousserande
2023-09-08,Paul Cheneau,54768,Spain,750.0,12,129,Mousserande
2023-09-08,Gerhard Deim,55056,Austria,750.0,11.5,189,Mousserande
2023-09-08,Innocent Bystander,2531,Australia,750.0,5.5,79,Mousserande
2023-09-08,Agarena,55323,Spain,750.0,11.5,155,Mousserande
2023-09-08,Fort De Rauzan,55651,France,750.0,12,185,Mousserande
2023-09-08,Mingorra Espumante,55807,Portugal,750.0,12,190,Mousserande
2023-09-08,Voga,56156,Italy,750.0,10.5,129,Mousserande
2023-09-08,Voga,56158,Italy,750.0,11.5,129,Mousserande
2023-09-08,Cielo,56276,Italy,200.0,10.5,45,Mousserande
2023-09-08,Kylie Minogue,56319,Italy,750.0,11,139,Mousserande
2023-09-08,Vita Vivet,56450,Spain,750.0,11.5,149,Mousserande
2023-09-08,Giorti,56463,Italy,750.0,12,129,Mousserande
2023-09-08,Guldkula,56526,France,375.0,12.5,179,Mousserande
2023-09-08,Imperiale Millesimato,50120,Italy,750.0,11,129,Mousserande
2023-09-08,Prosecco,50129,Italy,750.0,11.5,174,Mousserande
2023-09-08,La Robínía,50275,Italy,750.0,11,99,Mousserande
2023-09-08,It's a Blanc de Blancs,50303,Italy,750.0,11,129,Mousserande
2023-09-08,Domaine Glinavos,50466,Greece,750.0,12,179,Mousserande
2023-09-08,Qvid Brut,50719,Italy,750.0,12,149,Mousserande
2023-09-08,Val d'Oca Prosecco Extra Dry,50780,Italy,750.0,11,149,Mousserande
2023-09-08,Albert Brenot,51269,France,750.0,12,169,Mousserande
2023-09-08,Les Enfosques,51358,Spain,750.0,11.5,119,Mousserande
2023-09-08,Lamberti Prosecco,51476,Italy,750.0,11,135,Mousserande
2023-09-08,Soalheiro,56646,Portugal,750.0,12.5,189,Mousserande
2023-09-08,Selezione de Piera,56735,Italy,750.0,12,198,Mousserande
2023-09-08,Canti,56765,Italy,750.0,11,129,Mousserande
2023-09-08,Red Moscato,56841,South Africa,750.0,9,150,Mousserande
2023-09-08,Miss Molly Bubbly,56883,South Africa,750.0,12.5,190,Mousserande
2023-09-08,Conegliano-Valdobbiadene,56949,Italy,750.0,11.5,149,Mousserande
2023-09-08,Blanc de Blancs,83757,France,750.0,11.5,140,Mousserande
2023-09-08,Miss Molly,57158,South Africa,750.0,12.5,195,Mousserande
2023-09-08,Jacob's Creek,7359,Australia,200.0,12.5,41,Mousserande
2023-09-08,Bacio Della Luna,57235,Italy,750.0,11,169,Mousserande
2023-09-08,Magna Terra,57266,Italy,750.0,11,168,Mousserande
2023-09-08,Akarua,53652,New Zealand,750.0,12.5,199,Mousserande
2023-09-08,Bayle-Carreau,53763,France,750.0,12.5,189,Mousserande
2023-09-08,Bayle-Carreau,53814,France,750.0,13.5,189,Mousserande
2023-09-08,Glöet,53998,Spain,750.0,11,104,Mousserande
2023-09-08,Jakkalsvlei,54253,South Africa,750.0,8,149,Mousserande
2023-09-08,Bellini Original Cocktail Cipriani,54390,Italy,200.0,5.5,61,Mousserande
2023-09-08,Pere Olivella Galimany,75704,Spain,750.0,11.5,148,Mousserande
2023-09-08,Saumur,71783,France,750.0,13,150,Mousserande
2023-09-08,Le Manzane Balbinot,71237,Italy,750.0,11.5,139,Mousserande
2023-09-08,Masi Moxxé,77245,Italy,750.0,12,159,Mousserande
2023-09-08,Torresella,77830,Italy,750.0,11,155,Mousserande
2023-09-08,Freixenet,72739,Italy,750.0,11,129,Mousserande
2023-09-08,Jeio,72985,Italy,750.0,11.5,159,Mousserande
2023-09-08,Vespaiolo,71439,Italy,750.0,11.5,174,Mousserande
2023-09-08,Vespaiolo,77267,Italy,750.0,11,135,Mousserande
2023-09-08,Vespaiolo,77106,Italy,750.0,11.5,174,Mousserande
2023-09-08,Casa Canevel,81352,Italy,750.0,11,139,Mousserande
2023-09-08,Serenello,75318,Italy,750.0,11,119,Mousserande
2023-09-08,Barott Spumante,71712,Italy,750.0,12.5,189,Mousserande
2023-09-08,Rubin,72168,Serbia,750.0,11.5,199,Mousserande
2023-09-08,Serenello,73367,Italy,750.0,11,119,Mousserande
2023-09-08,La Chouette de Champillion,77019,France,200.0,12.5,169,Mousserande
2023-09-08,Symon,75333,Italy,750.0,12,177,Mousserande
2023-09-08,Sutto Prosecco,77589,Italy,750.0,11,149,Mousserande
2023-09-08,BiancaVigna,79057,Italy,750.0,11.5,119,Mousserande
2023-09-08,BiancaVigna,76832,Italy,750.0,11.5,159,Mousserande
2023-09-08,Biutiful Cava,75786,Spain,750.0,11.5,159,Mousserande
2023-09-08,Cavalieri Rive di Colbertaldo,80434,Italy,750.0,11.5,159,Mousserande
2023-09-08,Pere Ventura,79073,Spain,200.0,11.5,59,Mousserande
2023-09-08,Nadal,78003,Spain,750.0,12,159,Mousserande
2023-09-08,Mamamango,77738,Italy,750.0,6,121,Mousserande
2023-09-08,Darling Cellars,7938,South Africa,750.0,12.5,69,Mousserande
2023-09-08,Chardonnay Spumante,76089,Italy,750.0,12,134,Mousserande
2023-09-08,Mateus,77070,Portugal,750.0,12,99,Mousserande
2023-09-08,Cava Brut Nature Reserva Barrica,54756,Spain,750.0,11.5,196,Mousserande
2023-09-08,HighOnLove Bubbles,58559,Italy,750.0,11.5,189,Mousserande
2023-09-08,HighOnLove Pink Bubbles,57512,Italy,750.0,11.5,189,Mousserande
2023-09-08,Haut Bourg,54398,France,750.0,12,149,Mousserande
2023-09-08,Splendide,78523,Italy,750.0,11.5,134,Mousserande
2023-09-08,Il Roncal,79813,Italy,750.0,11.5,198,Mousserande
2023-09-08,Il Roncal,72735,Italy,750.0,11,190,Mousserande
2023-09-08,Henkell Trocken,7751,Germany,750.0,11.5,95,Mousserande
2023-09-08,PREMI Secco,87077,Germany,750.0,11.5,109,Mousserande
2023-09-08,Castillo Perelada,77219,Spain,750.0,11.5,129,Mousserande
2023-09-08,Cinzano,77248,Italy,750.0,11,139,Mousserande
2023-09-08,Zonin Prosecco 1821,77299,Italy,750.0,11,119,Mousserande
2023-09-08,The Boss,76366,Italy,750.0,11,159,Mousserande
2023-09-08,Il Roncal,75345,Italy,750.0,11.5,190,Mousserande
2023-09-08,Villa Clara,77355,Spain,750.0,11.5,85,Mousserande
2023-09-08,Nicolas Feuillatte,88946,France,200.0,12,145,Mousserande
2023-09-08,Simonsig,7603,South Africa,750.0,12.5,169,Mousserande
2023-09-08,Pere Ventura,77361,Spain,750.0,11.5,129,Mousserande
2023-09-08,Pere Ventura,77362,Spain,750.0,11.5,149,Mousserande
2023-09-08,JP Chenet,77189,France,750.0,11,89,Mousserande
2023-09-08,Pere Ventura,77452,Spain,750.0,11.5,139,Mousserande
2023-09-08,Lellè,77514,Italy,750.0,11.5,145,Mousserande
2023-09-08,Fox Creek,77576,Australia,750.0,14,179,Mousserande
2023-09-08,Mauro Prosecco,7507,Italy,750.0,12,115,Mousserande
2023-09-08,Pongrácz,77260,South Africa,750.0,12,149,Mousserande
2023-09-08,Bestheim,7714,France,750.0,12,135,Mousserande
2023-09-08,Deor,74449,Italy,750.0,10,95,Mousserande
2023-09-08,Clos Amador,77991,Spain,750.0,11.5,109,Mousserande
2023-09-08,Farina,77089,Italy,750.0,11,139,Mousserande
2023-09-08,Guldkula,73077,France,750.0,12.5,379,Mousserande
2023-09-08,Louis Massing,70380,France,750.0,12.5,269,Mousserande
2023-09-08,Beaumont des Crayères,7891,France,750.0,12,289,Mousserande
2023-09-08,La Chouette de Champillon,77366,France,750.0,12.5,349,Mousserande
2023-09-08,Philippe De Nantheuil,77262,France,750.0,12,259,Mousserande
2023-09-08,André Clouet,7686,France,750.0,12,349,Mousserande
2023-09-08,Moët & Chandon,7518,France,375.0,12,289,Mousserande
2023-09-08,Nicolas Brobergière,52077,France,750.0,12,249,Mousserande
2023-09-08,Cuvée Prestige Rosé Millésime,2735,France,750.0,12.5,329,Mousserande
2023-09-08,Debuchy,51619,France,750.0,12,229,Mousserande
2023-09-08,Louis Bouillot,7688,France,1500.0,12,319,Mousserande
2023-09-08,Palmer & Co,7372,France,750.0,12,369,Mousserande
2023-09-08,Pol Roger,7549,France,375.0,12.5,299,Mousserande
2023-09-08,Champagne Charles Ellner,7960,France,750.0,12,339,Mousserande
2023-09-08,André Legrand,77841,France,750.0,12,289,Mousserande
2023-09-08,Nicolas Feuillatte,7592,France,750.0,12,399,Mousserande
2023-09-08,Champagne Comtesse de Neples,52537,France,750.0,12,249,Mousserande
2023-09-08,Bollinger,7418,France,375.0,12,329,Mousserande
2023-09-08,Bonnet,7471,France,375.0,12,249,Mousserande
2023-09-08,Veuve Clicquot,7424,France,375.0,12,299,Mousserande
2023-09-08,Bonnet,7555,France,750.0,12.5,369,Mousserande
2023-09-08,Launois,7450,France,750.0,12,389,Mousserande
2023-09-08,Gremillet,75891,France,750.0,12.5,399,Mousserande
2023-09-08,Baglietti,73481,Italy,1500.0,11,269,Mousserande
2023-09-08,Ferrari Perlé,97714,Italy,750.0,12.5,249,Mousserande
2023-09-08,Genevieve,92076,South Africa,750.0,12,229,Mousserande
2023-09-08,Jeanmaire,7430,France,750.0,12,279,Mousserande
2023-09-08,Rotari,7567,Italy,1500.0,12.5,279,Mousserande
2023-09-08,Moët & Chandon,7598,France,375.0,12,309,Mousserande
2023-09-08,Palmer & Co,7372,France,375.0,12,219,Mousserande
2023-09-08,Vve Fourny & Fils,2739,France,750.0,12,389,Mousserande
2023-09-08,Charles Mignon,7719,France,750.0,12,299,Mousserande
2023-09-08,Gremillet,50287,France,750.0,12.5,299,Mousserande
2023-09-08,Bonnet,7555,France,375.0,12,219,Mousserande
2023-09-08,Heidsieck & Co,55242,France,750.0,12.5,299,Mousserande
2023-09-08,Beaumont des Crayères,50957,France,750.0,12,299,Mousserande
2023-09-08,Exton Park,95085,United Kingdom,750.0,11.5,399,Mousserande
2023-09-08,Taittinger,7422,France,375.0,12.5,289,Mousserande
2023-09-08,Louis Roederer,7602,France,375.0,12,298,Mousserande
2023-09-08,Costadilà,90427,Italy,750.0,10,208,Mousserande
2023-09-08,André Clouet,7546,France,750.0,12,399,Mousserande
2023-09-08,Rotari,7701,Italy,1500.0,12.5,279,Mousserande
2023-09-08,Exton Park,95524,United Kingdom,750.0,11.5,399,Mousserande
2023-09-08,Gramona,93467,Spain,750.0,12,360,Mousserande
2023-09-08,Sabaté i Coca,94356,Spain,750.0,12.5,399,Mousserande
2023-09-08,Loimer,92040,Austria,750.0,12,229,Mousserande
2023-09-08,Quartz Reef,93075,New Zealand,750.0,12.5,299,Mousserande
2023-09-08,Single Moms,39111,European Union,750.0,12,299,Mousserande
2023-09-08,Quartet,91175,United States,750.0,13,339,Mousserande
2023-09-08,Deutz,77711,France,375.0,12,299,Mousserande
2023-09-08,Aphros Phaunus,93320,Portugal,750.0,10.5,235,Mousserande
2023-09-08,Maso Martis,94233,Italy,750.0,12.5,359,Mousserande
2023-09-08,Alta Alella Mirgin Opus,94846,Spain,750.0,12,375,Mousserande
2023-09-08,Aphros Phaunus,94229,Portugal,750.0,11,235,Mousserande
2023-09-08,Epoquè,94277,Italy,750.0,12.5,229,Mousserande
2023-09-08,Raventós i Blanc,92634,Spain,750.0,12,208,Mousserande
2023-09-08,Llopart Panoramic,95081,Spain,750.0,11.5,238,Mousserande
2023-09-08,Raventós i Blanc,94689,Spain,750.0,12,299,Mousserande
2023-09-08,Skepparps,93740,Sweden,750.0,12.5,299,Mousserande
2023-09-08,Bulles de Pinot,90120,France,750.0,12,229,Mousserande
2023-09-08,Gute Vingård,38561,Sweden,750.0,12,345,Mousserande
2023-09-08,Skepparps Grand Prix,38619,Sweden,750.0,12,295,Mousserande
2023-09-08,Ebba,37441,Sweden,750.0,12.5,329,Mousserande
2023-09-08,Ebba,37488,Sweden,750.0,12.5,335,Mousserande
2023-09-08,Josefinelust,39602,Sweden,750.0,12.5,369,Mousserande
2023-09-08,Raventós i Blanc,94404,Spain,750.0,12.5,299,Mousserande
2023-09-08,Franz Keller,90287,Germany,750.0,12,289,Mousserande
2023-09-08,Österlenvins Bubbel,39671,Sweden,750.0,12.5,342,Mousserande
2023-09-08,Boråkra,39641,Sweden,750.0,12.5,326,Mousserande
2023-09-08,Åhus Bobblor,38817,Sweden,750.0,12.5,327,Mousserande
2023-09-08,Soalheiro,92260,Portugal,750.0,12.5,229,Mousserande
2023-09-08,Mellby Mousserande,35477,Sweden,750.0,11.5,343,Mousserande
2023-09-08,Van Volxem,92360,Germany,750.0,12,339,Mousserande
2023-09-08,Clos Henri,92843,New Zealand,750.0,13,299,Mousserande
2023-09-08,Vinyes de Can Sala,93547,Spain,750.0,12.5,399,Mousserande
2023-09-08,Hervé Dubois,92331,France,750.0,12,369,Mousserande
2023-09-08,Jesper Friberg,38216,Sweden,750.0,10,276,Mousserande
2023-09-08,Demeter Zoltán,92576,Hungary,750.0,13,249,Mousserande
2023-09-08,Labruyère,90027,France,750.0,12.5,379,Mousserande
2023-09-08,Åhus Vingård,39672,Sweden,750.0,7,269,Mousserande
2023-09-08,Birichino,90195,United States,750.0,13,247,Mousserande
2023-09-08,Skepparps,37702,Sweden,750.0,12.5,359,Mousserande
2023-09-08,Bedstekilde,36147,Sweden,750.0,11.5,229,Mousserande
2023-09-08,Bedstekilde,36141,Sweden,750.0,11.5,265,Mousserande
2023-09-08,pip-pip,93018,United Kingdom,750.0,12,287,Mousserande
2023-09-08,Devaux,52494,France,750.0,12,299,Mousserande
2023-09-08,Cuperly,7734,France,750.0,12,395,Mousserande
2023-09-08,Haggan,58086,France,750.0,13.5,235,Mousserande
2023-09-08,Pet-Nat Rosé,76299,Italy,750.0,11,249,Mousserande
2023-09-08,Lindenlaub,77170,France,750.0,12.5,247,Mousserande
2023-09-08,Mufi,71354,Slovenia,750.0,12,206,Mousserande
2023-09-08,Pittnauer,51884,Austria,750.0,12.5,329,Mousserande
2023-09-08,Pet-Nat Bianco,76523,Italy,750.0,11,229,Mousserande
2023-09-08,Llopart,97016,Spain,750.0,11.5,239,Mousserande
2023-09-08,Kamara,58164,Greece,750.0,12,299,Mousserande
2023-09-08,Torello 225,74328,Spain,750.0,11.5,289,Mousserande
2023-09-08,Louis Bouillot,77702,France,750.0,12,255,Mousserande
2023-09-08,Parató Cava,77788,Spain,750.0,12,224,Mousserande
2023-09-08,Parató Cava,77970,Spain,750.0,12,242,Mousserande
2023-09-08,Vilarnau,50570,Spain,750.0,11.5,269,Mousserande
2023-09-08,Bardolino Chiaretto,74942,Italy,750.0,12,259,Mousserande
2023-09-08,Dominio D´Tharsys,78452,Spain,750.0,12,230,Mousserande
2023-09-08,Casa E. di Mirafiore,88204,Italy,750.0,12,399,Mousserande
2023-09-08,Birgit Pur,51617,Austria,750.0,12,395,Mousserande
2023-09-08,Juve & Camps,52085,Spain,750.0,12,335,Mousserande
2023-09-08,Charles Mignon,52542,France,750.0,12.5,349,Mousserande
2023-09-08,Domaine Saint-Rémy,79928,France,750.0,12.5,209,Mousserande
2023-09-08,Funky Pet Nat,95263,Austria,750.0,12,287,Mousserande
2023-09-08,EXSUM,53044,Spain,750.0,12.5,210,Mousserande
2023-09-08,Agusti Torello Mata,76600,Spain,750.0,11.5,275,Mousserande
2023-09-08,Agusti Torello Mata,77857,Spain,750.0,12,285,Mousserande
2023-09-08,Emile Beyer Crémant dAlsace,70535,France,750.0,12.5,239,Mousserande
2023-09-08,Isegrim,76028,Germany,750.0,12.5,263,Mousserande
2023-09-08,Caprasia,70267,Spain,750.0,11.5,245,Mousserande
2023-09-08,Franciacorta Brut,70046,Italy,750.0,12.5,289,Mousserande
2023-09-08,Raventós i Blanc,56774,Spain,750.0,12,229,Mousserande
2023-09-08,Cremant D'Alsace,58278,France,750.0,12.5,283,Mousserande
2023-09-08,Antares,58571,Italy,750.0,12.5,345,Mousserande
2023-09-08,Yves Ruffin,54621,France,750.0,12,394,Mousserande
2023-09-08,Maria Casanovas,55031,Spain,750.0,11.5,255,Mousserande
2023-09-08,Maria Casanovas,55103,Spain,750.0,11.5,247,Mousserande
2023-09-08,Loxarel,55493,Spain,750.0,12.5,259,Mousserande
2023-09-08,Luc Faller,55719,France,750.0,12.5,349,Mousserande
2023-09-08,Porta del vento,58851,Italy,750.0,12,270,Mousserande
2023-09-08,Bruant,93994,Spain,750.0,12,239,Mousserande
2023-09-08,Ein Wildes Gläschen,57641,Austria,750.0,10.5,249,Mousserande
2023-09-08,Ô temps suspends ton vol,57653,France,750.0,13,239,Mousserande
2023-09-08,Gramona,56210,Spain,750.0,12,299,Mousserande
2023-09-08,Simonis,56408,France,750.0,13,299,Mousserande
2023-09-08,Verdicchio di Matelica,53676,Italy,750.0,12,297,Mousserande
2023-09-08,Domaine Saint-Rémy Prestige,53717,France,750.0,12.5,229,Mousserande
2023-09-08,Binner,56703,France,750.0,10,310,Mousserande
2023-09-08,Llopart,74210,Spain,750.0,11.5,239,Mousserande
2023-09-08,Agustí Torelló Mata,77413,Spain,750.0,11.5,229,Mousserande
2023-09-08,Trilogie,77715,France,750.0,12,269,Mousserande
2023-09-08,Loxarel Sàniger Brut,77232,Spain,750.0,12.5,209,Mousserande
2023-09-08,Avinyó,77143,Spain,750.0,12,239,Mousserande
2023-09-08,Dignitat Cava,53983,Spain,1500.0,11.5,239,Mousserande
2023-09-08,Sadurni Oliver,54995,Spain,750.0,12,249,Mousserande
2023-09-08,Gemma,53280,Spain,750.0,12,375,Mousserande
2023-09-08,Privat Brut Nature Reserva Magnum,7904,Spain,1500.0,11.5,329,Mousserande
2023-09-08,Privat Atelier,53461,Spain,750.0,11.5,350,Mousserande
