id,name,country,volume,alcohol_volume,price,type
Nr 55379,Vignon Père & Fils,France,750.0,12,567,Mousserande
Nr 57405,Cà del Vént,Italy,750.0,12.5,580,Mousserande
Nr 57490,Mathelin,France,750.0,12,395,Mousserande
Nr 57577,Champagne Geoffroy,France,750.0,12.5,541,Mousserande
Nr 57666,Liébart-Régnier,France,750.0,12,500,Mousserande
Nr 59999,Pynoz,France,750.0,10.5,340,Mousserande
Nr 57692,Liébart-Régnier,France,750.0,12,500,Mousserande
Nr 57796,Michel Mailliard,France,3000.0,12,2204,Mousserande
Nr 81466,Henriot,France,375.0,12,270,Mousserande
Nr 57933,Lambrusco di Sorbara,Italy,750.0,11,206,Mousserande
Nr 54994,Jumeau-Delozanne,France,750.0,12,517,Mousserande
Nr 54948,Bunan,France,750.0,12,220,Mousserande
Nr 55243,Roger Manceaux,France,750.0,12,551,Mousserande
Nr 55251,Roger Manceaux,France,750.0,12,330,Mousserande
Nr 55264,Michel Mailliard,France,750.0,12,590,Mousserande
Nr 55379,Vignon Père & Fils,France,750.0,12,567,Mousserande
Nr 55453,Taittinger,France,750.0,12.5,697,Mousserande
Nr 55445,Henri Maillart,France,750.0,12,470,Mousserande
Nr 55447,Henri Maillart,France,750.0,12,800,Mousserande
Nr 55449,Godmé Sabine,France,750.0,12,496,Mousserande
Nr 55791,Piot Sévillano,France,750.0,12,496,Mousserande
Nr 55853,Västerås Sélection,France,750.0,12.5,427,Mousserande
Nr 55912,Saphir Grand Cru,France,750.0,12,421,Mousserande
Nr 55969,Rovellats,Spain,750.0,11.5,241,Mousserande
Nr 56083,Sugrue,UK,750.0,12,551,Mousserande
Nr 56085,Blanc de Noirs Brut Nature,Germany,750.0,12,291,Mousserande
Nr 56158,Voga,Italy,750.0,11.5,121,Mousserande
Nr 70623,Gabriel Pagin,France,750.0,12,362,Mousserande
Nr 72380,Denis Frézier,France,750.0,12,362,Mousserande
Nr 87327,Taittinger,France,6000.0,12.5,5205,Mousserande
Nr 70892,Lamiable,France,750.0,12.5,376,Mousserande
Nr 74370,Arthur Metz,France,750.0,12,161,Mousserande
Nr 82260,Palmer & Co,France,750.0,12,401,Mousserande
Nr 75195,RC Lemaire,France,750.0,12,435,Mousserande
Nr 77642,Pierre Moncuit,France,750.0,12,683,Mousserande
Nr 72590,Gatinois,France,750.0,12,382,Mousserande
Nr 73056,Succulent,France,750.0,12,391,Mousserande
Nr 77087,Private Cuvée,France,750.0,12.5,331,Mousserande
Nr 71985,Marc Hebrart,France,750.0,12,390,Mousserande
Nr 77989,Doyard Mahé,France,750.0,12,311,Mousserande
Nr 77681,Le Mesnil,France,750.0,12.5,660,Mousserande
Nr 78594,Jacquinot & Fils,France,750.0,12,391,Mousserande
Nr 71744,Leclère-Massard,France,750.0,12.5,433,Mousserande
Nr 72985,Jeio,Italy,750.0,11.5,151,Mousserande
Nr 76117,Des Dames de France,France,750.0,12,412,Mousserande
Nr 7936,L'Affût,France,750.0,12,296,Mousserande
Nr 7940,DB,Australia,750.0,11,91,Mousserande
Nr 79565,Casa Coller,Italy,750.0,11,101,Mousserande
Nr 76467,Casa Coller,Italy,750.0,11,101,Mousserande
Nr 70819,Franck Bonville,France,750.0,12.5,582,Mousserande
Nr 79158,Jean Plener Fils,France,750.0,12,547,Mousserande
Nr 77725,Lilbert-Fils Perle,France,750.0,12,500,Mousserande
Nr 77671,Lilbert-Fils,France,750.0,12,450,Mousserande
Nr 71075,Pere Ventura,Spain,750.0,12,289,Mousserande
Nr 77636,Bianca Vigna,Italy,1500.0,11.5,300,Mousserande
Nr 77701,Champagne Geoffroy,France,750.0,12.5,431,Mousserande
Nr 79896,Champagne Geoffroy,France,750.0,12.5,471,Mousserande
Nr 77257,Minière,France,750.0,12,500,Mousserande
Nr 77173,Minière,France,750.0,12,550,Mousserande
Nr 73377,Nyetimber,UK,750.0,12,501,Mousserande
Nr 77474,Godmé Sabine,France,750.0,12,396,Mousserande
Nr 77528,Di Ruscio,Italy,750.0,12,127,Mousserande
Nr 77623,de Venoge,France,750.0,12,401,Mousserande
Nr 77935,de Venoge,France,750.0,12,446,Mousserande
Nr 77315,Bersi Serlini,Italy,750.0,12.5,321,Mousserande
Nr 77871,De Venoge,France,750.0,12,732,Mousserande
Nr 77606,Lamiable Grand Cru,France,750.0,12.5,464,Mousserande
Nr 77053,Locret-Lachaud,France,750.0,12,351,Mousserande
Nr 77817,Locret-Lachaud,France,750.0,12,371,Mousserande
Nr 77506,Galaverna,Italy,750.0,12,181,Mousserande
Nr 77671,Lilbert-Fils,France,750.0,12,450,Mousserande
Nr 71075,Pere Ventura,Spain,750.0,12,289,Mousserande
Nr 77636,Bianca Vigna,Italy,1500.0,11.5,300,Mousserande
Nr 77701,Champagne Geoffroy,France,750.0,12.5,431,Mousserande
Nr 79896,Champagne Geoffroy,France,750.0,12.5,471,Mousserande
Nr 77257,Minière,France,750.0,12,500,Mousserande
Nr 77173,Minière,France,750.0,12,550,Mousserande
Nr 73377,Nyetimber,UK,750.0,12,501,Mousserande
Nr 77474,Godmé Sabine,France,750.0,12,396,Mousserande
Nr 77528,Di Ruscio,Italy,750.0,12,127,Mousserande
Nr 77623,de Venoge,France,750.0,12,401,Mousserande
Nr 77935,de Venoge,France,750.0,12,446,Mousserande
Nr 77315,Bersi Serlini,Italy,750.0,12.5,321,Mousserande
Nr 77871,De Venoge,France,750.0,12,732,Mousserande
Nr 77606,Lamiable Grand Cru,France,750.0,12.5,464,Mousserande
Nr 77053,Locret-Lachaud,France,750.0,12,351,Mousserande
Nr 77817,Locret-Lachaud,France,750.0,12,371,Mousserande
Nr 77506,Galaverna,Italy,750.0,12,181,Mousserande
Nr 77896,Charles Clément,France,750.0,12,297,Mousserande
Nr 77249,Olivier et Laëtitia Marteaux,France,750.0,12,341,Mousserande
Nr 77630,Olivier et Laëtitia Marteaux,France,750.0,12,371,Mousserande
Nr 93096,Thiénot,France,750.0,12.5,831,Mousserande
Nr 77323,A. Margaine,France,750.0,12,380,Mousserande
Nr 73531,Espumoso,Spain,750.0,12,133,Mousserande
Nr 74204,Crémant de Bourgogne,France,3000.0,12,1000,Mousserande
Nr 72374,Bertrand-Delespierre,France,750.0,12,451,Mousserande
Nr 72746,Salmon,France,750.0,12.5,496,Mousserande
Nr 78858,Duc De Foix,Spain,750.0,12,183,Mousserande
Nr 78176,Jumeau-Delozanne,France,750.0,12,500,Mousserande
Nr 57933,Lambrusco di Sorbara,Italy,750.0,11,206,Mousserande
Nr 57987,Champagne Bauchet,France,750.0,12.5,359,Mousserande
Nr 58021,Montmary Rosé,Italy,750.0,11,361,Mousserande
Nr 58201,Familia Oliveda,Spain,750.0,11.5,160,Mousserande
Nr 58339,Dakishvili Family,Georgia,750.0,12,700,Mousserande
Nr 58374,Soalheiro,Portugal,750.0,12,190,Mousserande
Nr 58501,Michel Mailliard,France,750.0,12,900,Mousserande
Nr 58516,Vincent D’Astrée,France,750.0,12,490,Mousserande
Nr 50688,Bianca Vigna,Italy,750.0,11.5,170,Mousserande
Nr 7557,Castellane,France,750.0,12,301,Mousserande
Nr 51533,Vincent D'Astrée Eclipse Zéro Dosage,France,750.0,12,520,Mousserande
Nr 52443,Gisèle Devavry,France,750.0,12,1096,Mousserande
Nr 58680,Guy Charbaut,France,750.0,12,802,Mousserande
Nr 58690,Champagne Douge,France,750.0,12,530,Mousserande
Nr 58691,A. Margaine,France,750.0,12,540,Mousserande
Nr 58860,Chapel Down,UK,750.0,12,350,Mousserande
Nr 58941,Marie Copinet,France,750.0,12.5,566,Mousserande
Nr 59014,Conti Ducco,Italy,750.0,12.5,530,Mousserande
Nr 84299,Crémant de Bourgogne,France,750.0,12,171,Mousserande
Nr 74145,André Clouet,France,750.0,12,691,Mousserande
Nr 59374,Verrier & Fils,France,750.0,12,603,Mousserande
Nr 59417,Prosecco,Italy,750.0,11,140,Mousserande
Nr 59569,Exton Park Plot 4,UK,750.0,11,850,Mousserande
Nr 59583,Cuvèe Masion,Italy,750.0,12.5,268,Mousserande
Nr 59646,Bott Frères,France,750.0,12,242,Mousserande
Nr 74538,Drappier,France,750.0,12,421,Mousserande
Nr 78332,Alfred Gratien,France,750.0,12.5,451,Mousserande
Nr 77070,Mateus,Portugal,750.0,12,97,Mousserande
Nr 72735,Il Roncal,Italy,750.0,11,192,Mousserande
Nr 75520,Château Fuissé,France,750.0,12,261,Mousserande
Nr 77332,Piper-Heidsieck,France,1500.0,12,801,Mousserande
Nr 76531,Veuve Clicquot,France,750.0,12,581,Mousserande
Nr 79456,Charles Orban,France,750.0,12,381,Mousserande
Nr 88082,Taittinger,France,750.0,12,771,Mousserande
Nr 88474,Freixenet,Spain,750.0,12,141,Mousserande
Nr 77299,Zonin Prosecco 1821,Italy,750.0,11,119,Mousserande
Nr 77845,Antica Vigna,Italy,750.0,11,121,Mousserande
Nr 77361,Pere Ventura,Spain,750.0,11.5,121,Mousserande
Nr 77467,Moët & Chandon,France,750.0,12,511,Mousserande
Nr 77519,Odd Fellow,France,750.0,12.5,361,Mousserande
Nr 7507,Mauro Prosecco,Italy,750.0,12,116,Mousserande
Nr 77795,Michel Turgy,France,750.0,12,531,Mousserande
Nr 7594,Hatt et Söner Dignitas,France,750.0,12,983,Mousserande
Nr 77863,L Bénard-Pitois,France,750.0,12,337,Mousserande
Nr 77932,Armand de Brignac,France,1500.0,12.5,7293,Mousserande
Nr 77260,Pongrácz,South Africa,1500.0,12.5,322,Mousserande
Nr 72474,Beaumont des Crayères,France,750.0,12,397,Mousserande
Nr 77045,Castellane,France,750.0,12,381,Mousserande
Nr 79921,Bernard Robert,France,750.0,12,291,Mousserande
Nr 71227,Cazals Claude,France,750.0,12.5,596,Mousserande
Nr 77785,Mathelin,France,750.0,12,427,Mousserande
Nr 77689,Mathelin,France,750.0,12,498,Mousserande
Nr 77102,Dumangin,France,750.0,12,597,Mousserande
Nr 77122,Dumangin,France,750.0,12,2375,Mousserande
Nr 77602,Marc Hebrart,France,750.0,12,626,Mousserande
Nr 71135,Pierre Moncuit,France,750.0,12,881,Mousserande
Nr 72076,Palmer,France,1500.0,12,752,Mousserande
Nr 77634,Dumangin,France,750.0,12,696,Mousserande
Nr 77140,Cruasé,Italy,750.0,13,223,Mousserande
Nr 51358,Les Enfosques,Spain,750.0,11.5,101,Mousserande
Nr 51476,Lamberti Prosecco,Italy,750.0,11,151,Mousserande
Nr 51613,Vino Spumante Brut,Italy,750.0,11,148,Mousserande
Nr 51763,Cuvée dei Frati,Italy,750.0,13,221,Mousserande
Nr 51751,Delavenne,France,750.0,12.5,1099,Mousserande
Nr 51957,Albin Martinot,France,750.0,12,383,Mousserande
Nr 51978,Bertrand Doyard,France,750.0,12,481,Mousserande
Nr 51992,Lombardini,Italy,750.0,11,182,Mousserande
Nr 52048,Perelada Cava,Spain,750.0,11.5,151,Mousserande
Nr 52104,Gremillet,France,750.0,12.5,1400,Mousserande
Nr 52241,Lafalise Froissart,France,750.0,12,770,Mousserande
Nr 52277,Henri Maillart,France,750.0,12,450,Mousserande
Nr 52303,Cava celler BallBe,Spain,750.0,11.5,151,Mousserande
Nr 52442,Georges Remy,France,750.0,12.5,650,Mousserande
Nr 52500,Ca' del Bosco,Italy,1500.0,12.5,762,Mousserande
Nr 52522,Fabien Bergeronneau,France,750.0,12,400,Mousserande
Nr 52562,Jean-Francois Launay,France,750.0,12,351,Mousserande
Nr 52594,Bockholmen,Italy,750.0,11.5,131,Mousserande
Nr 52610,Lidköping,Italy,750.0,11,120,Mousserande
Nr 94132,Pertois-Moriset,France,750.0,12.5,398,Mousserande
Nr 52690,Nyköping,France,750.0,12,398,Mousserande
Nr 52807,Launois,France,750.0,12,621,Mousserande
Nr 52825,Palmer & Co,France,375.0,12,250,Mousserande
Nr 52871,Francois Secondé,France,750.0,12,590,Mousserande
Nr 52930,Batard Langelier,France,750.0,12,201,Mousserande
Nr 52997,Marteaux,France,1500.0,12,802,Mousserande
Nr 53062,Pascal Redon,France,750.0,12,421,Mousserande
Nr 53400,Champagne Göteborg 400 år,France,750.0,12,371,Mousserande
Nr 53328,Demoiselle,France,750.0,12.5,701,Mousserande
Nr 53321,Demoiselle,France,750.0,12.5,511,Mousserande
Nr 79661,Jean Diot,France,750.0,12,363,Mousserande
Nr 78080,Extase Jean Diot,France,750.0,12,603,Mousserande
Nr 72481,Bortolotti,Italy,750.0,11.5,196,Mousserande
Nr 76303,Jean Diot,France,750.0,12,407,Mousserande
Nr 70277,Rémi Leroy,France,750.0,12.5,450,Mousserande
Nr 78065,Champagne Cazals Claude,France,750.0,12.5,837,Mousserande
Nr 78007,Bonvalet,France,750.0,12.5,372,Mousserande
Nr 76994,Bonvalet,France,750.0,12.5,412,Mousserande
Nr 76210,Alfred Gratien,France,750.0,12.5,601,Mousserande
Nr 78153,Bergeronneau-Marion,France,750.0,12,480,Mousserande
Nr 78778,Bernard Tornay,France,750.0,12.5,400,Mousserande
Nr 78012,Fernand Hutasse,France,750.0,12.5,870,Mousserande
Nr 76396,Chapuy,France,750.0,12.5,400,Mousserande
Nr 72990,Domaine La Borderie,France,750.0,12,540,Mousserande
Nr 73125,Bruno Roulot,France,750.0,12,382,Mousserande
Nr 75863,Philippe Martin,France,750.0,12,487,Mousserande
Nr 72648,Philippe Martin,France,750.0,12,421,Mousserande
Nr 79620,Bruno Roulot,France,750.0,12,395,Mousserande
Nr 75052,Philippe Martin,France,750.0,12,560,Mousserande
Nr 72557,Rathfinny Estate,UK,750.0,12,401,Mousserande
Nr 70605,Canella,Italy,750.0,11,181,Mousserande
Nr 78980,Bernard Remy,France,750.0,12,310,Mousserande
Nr 73082,Robert Allait,France,750.0,12,300,Mousserande
Nr 79966,Delavenne,France,750.0,12.5,515,Mousserande
Nr 79472,La Desirée,France,750.0,12,439,Mousserande
Nr 79984,La Secrète,France,750.0,12,518,Mousserande
Nr 81740,Dosnon,France,750.0,12,511,Mousserande
Nr 81544,Mathelin,France,750.0,12,398,Mousserande
Nr 50129,Prosecco,Italy,750.0,11.5,176,Mousserande
Nr 50197,Mosnel,Italy,750.0,12,310,Mousserande
Nr 50416,Gaidoz-Forget,France,750.0,12,341,Mousserande
Nr 50559,Guy Méa,France,750.0,12,400,Mousserande
Nr 50946,Pasqua,Italy,750.0,11,121,Mousserande
Nr 77144,Dominio de Requena,Spain,750.0,11.5,147,Mousserande
Nr 77228,Dominio de Requena,Spain,750.0,11.5,147,Mousserande
Nr 77217,Di Ruscio Audace,Italy,750.0,12,127,Mousserande
Nr 75827,Snou,Spain,750.0,12,126,Mousserande
Nr 77060,Fine Fleur,France,750.0,12,421,Mousserande
Nr 77912,Oeil de Perdrix,France,750.0,12,421,Mousserande
Nr 74483,Canard Duchêne,France,750.0,12,551,Mousserande
Nr 74101,Margaine,France,750.0,12,420,Mousserande
Nr 72742,Crémant de Bourgogne,France,6000.0,12,1960,Mousserande
Nr 79109,José Michel & Fils,France,750.0,12,347,Mousserande
Nr 77538,Charlier & Fils,France,750.0,12,548,Mousserande
Nr 90560,Billecart-Salmon,France,750.0,12,701,Mousserande
Nr 78447,R Dumont,France,750.0,12,697,Mousserande
Nr 78446,Casteller,Spain,750.0,12,136,Mousserande
Nr 77930,Thiénot,France,750.0,12.5,521,Mousserande
Nr 79411,José Michel & Fils,France,1500.0,12,799,Mousserande
Nr 78037,Cremant du Jura,France,750.0,12,230,Mousserande
Nr 79483,Link,Italy,750.0,12,147,Mousserande
Nr 76654,Meyer-Näkel,Germany,750.0,12.5,321,Mousserande
Nr 73861,Virginie Bergeronneau,France,750.0,12,450,Mousserande
Nr 78919,Bonnaire,France,750.0,12,500,Mousserande
Nr 74702,Love Spirit,Portugal,750.0,12,150,Mousserande
Nr 79861,Bellavista,Italy,1500.0,12.5,682,Mousserande
Nr 75930,Spritz,Italy,750.0,6.8,111,Mousserande
Nr 53445,Brocard Pierre,France,1500.0,12,702,Mousserande
Nr 53816,Cuvée Zero,Italy,750.0,13.5,230,Mousserande
Nr 53936,Régis Fliniaux,France,750.0,12,530,Mousserande
Nr 53998,Glöet,Spain,750.0,11,81,Mousserande
Nr 54116,Pierre Moncuit,France,750.0,12,881,Mousserande
Nr 54253,Jakkalsvlei,South Africa,750.0,8,147,Mousserande
Nr 54316,Masilé Erbaluce,Italy,750.0,13,300,Mousserande
Nr 54462,Barons de Rothschild,France,750.0,12,501,Mousserande
Nr 54488,Pertois-Lebrun,France,750.0,12,600,Mousserande
Nr 54540,Lamborghini,Italy,750.0,11,698,Mousserande
Nr 54594,Della Vite,Italy,750.0,11.5,251,Mousserande
Nr 54595,Rochet-Bocart,France,750.0,12.5,341,Mousserande
Nr 54727,Mussler,Germany,750.0,12,296,Mousserande
Nr 54786,Jean Paul Deville,France,750.0,12,370,Mousserande
Nr 54792,Petit Clergeot,France,750.0,12.5,500,Mousserande
Nr 54825,Jean Noël Haton,France,1500.0,12.5,662,Mousserande
Nr 54847,Tribaut,France,750.0,12.5,591,Mousserande
Nr 54881,Champagne Hennequière,France,750.0,12,350,Mousserande
Nr 54920,Louis Huot,France,750.0,12.5,376,Mousserande
Nr 54912,Huot,France,750.0,12.5,369,Mousserande
Nr 54975,Jumeau-Delozanne,France,750.0,12,700,Mousserande
Nr 54982,Démiere,France,750.0,12,800,Mousserande
Nr 55025,Lanson,France,750.0,12.5,631,Mousserande
Nr 55084,Jean Claude Vallois,France,1500.0,12,802,Mousserande
Nr 55187,Bergeronneau-Marion,France,375.0,12,200,Mousserande
Nr 55244,Roger Manceaux,France,750.0,12,401,Mousserande
Nr 55265,Virginie Bergeronneau,France,750.0,12,400,Mousserande
Nr 55282,Circler Grande Réserve,France,750.0,12.5,431,Mousserande
Nr 87843,Présidence,France,1500.0,12,1727,Mousserande
Nr 55310,Michel Mailliard,France,750.0,12.5,541,Mousserande
Nr 56531,Particella 128,Italy,750.0,11.5,321,Mousserande
Nr 56528,Champagne Paul Lebrun,France,750.0,12,340,Mousserande
Nr 56650,Pignoletto,Italy,750.0,11,190,Mousserande
Nr 56841,Red Moscato,South Africa,750.0,9,147,Mousserande
Nr 56883,Miss Molly Bubbly,South Africa,750.0,12.5,180,Mousserande
Nr 57138,Les Semblables,France,750.0,12,577,Mousserande
Nr 57274,Hutasse,France,750.0,12.5,350,Mousserande
Nr 54488,Pertois-Lebrun,France,750.0,12,600,Mousserande
Nr 54540,Lamborghini,Italy,750.0,11,698,Mousserande
Nr 54594,Della Vite,Italy,750.0,11.5,251,Mousserande
Nr 54595,Rochet-Bocart,France,750.0,12.5,341,Mousserande
Nr 54727,Mussler,Germany,750.0,12,296,Mousserande
Nr 54786,Jean Paul Deville,France,750.0,12,370,Mousserande
Nr 54792,Petit Clergeot,France,750.0,12.5,500,Mousserande
Nr 54825,Jean Noël Haton,France,1500.0,12.5,662,Mousserande
Nr 54847,Tribaut,France,750.0,12.5,591,Mousserande
Nr 54881,Champagne Hennequière,France,750.0,12,350,Mousserande
Nr 54920,Louis Huot,France,750.0,12.5,376,Mousserande
Nr 54912,Huot,France,750.0,12.5,369,Mousserande
Nr 54975,Jumeau-Delozanne,France,750.0,12,700,Mousserande
Nr 54982,Démiere,France,750.0,12,800,Mousserande
Nr 55025,Lanson,France,750.0,12.5,631,Mousserande
Nr 55084,Jean Claude Vallois,France,1500.0,12,802,Mousserande
Nr 55187,Bergeronneau-Marion,France,375.0,12,200,Mousserande
Nr 55244,Roger Manceaux,France,750.0,12,401,Mousserande
Nr 55265,Virginie Bergeronneau,France,750.0,12,400,Mousserande
Nr 55282,Circler Grande Réserve,France,750.0,12.5,431,Mousserande
Nr 87843,Présidence,France,1500.0,12,1727,Mousserande
Nr 55310,Michel Mailliard,France,750.0,12.5,541,Mousserande
Nr 70765,JP Chenet,France,200.0,10.5,38,Mousserande
Nr 76170,Maschio Prosecco,Italy,750.0,10.5,101,Mousserande
Nr 76409,Miquel Pons Cava,Spain,750.0,11.5,179,Mousserande
Nr 77571,Gruss,France,750.0,12.5,200,Mousserande
Nr 77254,Regis Fliniaux,France,750.0,12,440,Mousserande
Nr 77614,Guldkula,France,1500.0,12,9302,Mousserande
Nr 77184,Villa Marcello,Italy,750.0,11,141,Mousserande
Nr 71287,Paleokerisio,Greece,500.0,10.5,160,Mousserande
Nr 77033,Guy de Chassey,France,750.0,12,367,Mousserande
Nr 77680,Brimoncourt,France,750.0,12.5,639,Mousserande
Nr 77955,Duval Leroy,France,750.0,12,431,Mousserande
Nr 77791,Cremant de Bourgogne,France,750.0,12,151,Mousserande
Nr 77565,Egly-Ouriet,France,750.0,12.5,841,Mousserande
Nr 77962,Fürst von Metternich,Germany,750.0,12.5,121,Mousserande
Nr 79661,Jean Diot,France,750.0,12,363,Mousserande
Nr 78080,Extase Jean Diot,France,750.0,12,603,Mousserande
Nr 72481,Bortolotti,Italy,750.0,11.5,196,Mousserande
Nr 76303,Jean Diot,France,750.0,12,407,Mousserande
Nr 70277,Rémi Leroy,France,750.0,12.5,450,Mousserande
Nr 78065,Champagne Cazals Claude,France,750.0,12.5,837,Mousserande
Nr 78007,Bonvalet,France,750.0,12.5,372,Mousserande
Nr 76994,Bonvalet,France,750.0,12.5,412,Mousserande
Nr 76210,Alfred Gratien,France,750.0,12.5,601,Mousserande
Nr 78153,Bergeronneau-Marion,France,750.0,12,480,Mousserande
Nr 78778,Bernard Tornay,France,750.0,12.5,400,Mousserande
Nr 78012,Fernand Hutasse,France,750.0,12.5,870,Mousserande
Nr 76396,Chapuy,France,750.0,12.5,400,Mousserande
Nr 72990,Domaine La Borderie,France,750.0,12,540,Mousserande
Nr 73125,Bruno Roulot,France,750.0,12,382,Mousserande
Nr 75863,Philippe Martin,France,750.0,12,487,Mousserande
Nr 72648,Philippe Martin,France,750.0,12,421,Mousserande
Nr 79620,Bruno Roulot,France,750.0,12,395,Mousserande
Nr 75052,Philippe Martin,France,750.0,12,560,Mousserande
Nr 72557,Rathfinny Estate,UK,750.0,12,401,Mousserande
Nr 70605,Canella,Italy,750.0,11,181,Mousserande
Nr 78980,Bernard Remy,France,750.0,12,310,Mousserande
Nr 72660,Conte Federico,Italy,750.0,12.5,271,Mousserande
Nr 81985,Ayala,France,750.0,12,581,Mousserande
Nr 76832,BiancaVigna,Italy,750.0,11.5,160,Mousserande
Nr 75503,Cazals Claude,France,750.0,12.5,742,Mousserande
Nr 77736,Delamotte,France,1500.0,12,1232,Mousserande
Nr 80434,Cavalieri Rive di Colbertaldo,Italy,750.0,11.5,147,Mousserande
Nr 79256,Michel Arnould,France,750.0,12,917,Mousserande
Nr 79298,Michel Arnould,France,750.0,12,588,Mousserande
Nr 77209,Astoria,Italy,750.0,11,91,Mousserande
Nr 79073,Pere Ventura,Spain,200.0,11.5,48,Mousserande
Nr 73304,Salvatage,Spain,750.0,12.5,223,Mousserande
Nr 75385,J.L Vergnon,France,750.0,12,428,Mousserande
Nr 71309,Gabriel Pagin Brut Natur,France,750.0,12,451,Mousserande
Nr 81530,Piper-Heidsieck,France,3000.0,12,2004,Mousserande
Nr 7351,Delamotte,France,750.0,12,517,Mousserande
Nr 71355,Honor,Spain,750.0,11.5,98,Mousserande
Nr 77177,Domaine Collin,France,750.0,12,156,Mousserande
Nr 77326,Bergeronneau-Marion,France,750.0,12,450,Mousserande
Nr 70634,Clos des Bergeronneau,France,750.0,12,941,Mousserande
Nr 77161,Marc Hebrart,France,750.0,12,450,Mousserande
Nr 77437,Marc Hebrart,France,750.0,12.5,836,Mousserande
Nr 7351,Delamotte,France,375.0,12,266,Mousserande
Nr 77624,Mallol-Gantois,France,750.0,12,397,Mousserande
Nr 76067,Claude Cazals,France,750.0,12.5,1071,Mousserande
Nr 57359,Krone,South Africa,750.0,12,131,Mousserande
Nr 57426,JM Tissier,France,750.0,12,856,Mousserande
Nr 57493,Mathelin,France,750.0,12,383,Mousserande
Nr 57572,Champagne Geoffroy,France,750.0,12.5,561,Mousserande
Nr 57573,Champagne Geoffroy,France,750.0,12.5,981,Mousserande
Nr 57587,Michel Mailliard,France,750.0,12.5,460,Mousserande
Nr 57801,Michel Mailliard,France,6000.0,12,4739,Mousserande
Nr 88914,Diebolt-Vallois,France,375.0,12.5,236,Mousserande
Nr 57883,555,Italy,750.0,12,171,Mousserande
Nr 58225,Contro Tempo,Italy,750.0,11.5,170,Mousserande
Nr 58248,Monte Rossa,Italy,750.0,12.5,601,Mousserande
Nr 7763,Goldeck Grüner Veltliner,Austria,750.0,12,100,Mousserande
Nr 58491,Olivé Batllori,Spain,750.0,11.5,260,Mousserande
Nr 7597,Taittinger,France,750.0,12.5,571,Mousserande
Nr 58688,Champagne Douge,France,750.0,12,500,Mousserande
Nr 58795,Blanc de Noirs,France,750.0,12.5,534,Mousserande
Nr 58996,Marie Copinet,France,750.0,12.5,1151,Mousserande
Nr 58980,Conti Ducco,Italy,750.0,12.5,426,Mousserande
Nr 59084,Benoit Munier,France,750.0,12,770,Mousserande
Nr 59114,Contratto,Italy,750.0,12.5,281,Mousserande
Nr 59400,Hugues Godmé Extra Brut Premier Cru,France,750.0,12,638,Mousserande
Nr 59556,Vincent D’Astrée,France,750.0,12,458,Mousserande
